0.407747 0.081106 -0.277785
0.46194 -0 -0.191342
0.415735 -0 -0.277785
0.407747 0.081106 -0.277785


0.34676 0.068975 0.353553
0.272448 0.054193 0.415735
0.277785 -0 0.415735
0.34676 0.068975 0.353553


0.34676 0.068975 0.353553
0.277785 -0 0.415735
0.353553 -0 0.353553
0.34676 0.068975 0.353553


0.34676 0.068975 -0.353553
0.407747 0.081106 -0.277785
0.415735 -0 -0.277785
0.34676 0.068975 -0.353553


0.34676 0.068975 -0.353553
0.415735 -0 -0.277785
0.353553 -0 -0.353553
0.34676 0.068975 -0.353553


0.407747 0.081106 0.277785
0.34676 0.068975 0.353553
0.353553 -0 0.353553
0.407747 0.081106 0.277785


0.407747 0.081106 0.277785
0.353553 -0 0.353553
0.415735 -0 0.277785
0.407747 0.081106 0.277785


0.272448 0.054193 -0.415735
0.34676 0.068975 -0.353553
0.353553 -0 -0.353553
0.272448 0.054193 -0.415735


0.272448 0.054193 -0.415735
0.353553 -0 -0.353553
0.277785 -0 -0.415735
0.272448 0.054193 -0.415735


0.453064 0.09012 0.191342
0.407747 0.081106 0.277785
0.415735 -0 0.277785
0.453064 0.09012 0.191342


0.453064 0.09012 0.191342
0.415735 -0 0.277785
0.46194 -0 0.191342
0.453064 0.09012 0.191342


0.277785 -0 0.415735
0.191342 -0 0.46194
0.187665 -0.037329 0.46194
0.277785 -0 0.415735


0.277785 -0 0.415735
0.187665 -0.037329 0.46194
0.272448 -0.054193 0.415735
0.277785 -0 0.415735


0.415735 -0 -0.277785
0.46194 -0 -0.191342
0.453064 -0.09012 -0.191342
0.415735 -0 -0.277785


0.415735 -0 -0.277785
0.453064 -0.09012 -0.191342
0.407747 -0.081106 -0.277785
0.415735 -0 -0.277785


0.353553 -0 0.353553
0.277785 -0 0.415735
0.272448 -0.054193 0.415735
0.353553 -0 0.353553


0.353553 -0 0.353553
0.272448 -0.054193 0.415735
0.34676 -0.068975 0.353553
0.353553 -0 0.353553


0.353553 -0 -0.353553
0.415735 -0 -0.277785
0.407747 -0.081106 -0.277785
0.353553 -0 -0.353553


0.353553 -0 -0.353553
0.407747 -0.081106 -0.277785
0.34676 -0.068975 -0.353553
0.353553 -0 -0.353553


0.415735 -0 0.277785
0.353553 -0 0.353553
0.34676 -0.068975 0.353553
0.415735 -0 0.277785


0.415735 -0 0.277785
0.34676 -0.068975 0.353553
0.407747 -0.081106 0.277785
0.415735 -0 0.277785


0.277785 -0 -0.415735
0.353553 -0 -0.353553
0.34676 -0.068975 -0.353553
0.277785 -0 -0.415735


0.277785 -0 -0.415735
0.34676 -0.068975 -0.353553
0.272448 -0.054193 -0.415735
0.277785 -0 -0.415735


0.46194 -0 0.191342
0.415735 -0 0.277785
0.407747 -0.081106 0.277785
0.46194 -0 0.191342


0.46194 -0 0.191342
0.407747 -0.081106 0.277785
0.453064 -0.09012 0.191342
0.46194 -0 0.191342


0.191342 -0 -0.46194
0.277785 -0 -0.415735
0.272448 -0.054193 -0.415735
0.191342 -0 -0.46194


0.191342 -0 -0.46194
0.272448 -0.054193 -0.415735
0.187665 -0.037329 -0.46194
0.191342 -0 -0.46194


0.490393 -0 0.097545
0.46194 -0 0.191342
0.453064 -0.09012 0.191342
0.490393 -0 0.097545


0.490393 -0 0.097545
0.453064 -0.09012 0.191342
0.48097 -0.095671 0.097545
0.490393 -0 0.097545


0.097545 -0 -0.490393
0.191342 -0 -0.46194
0.187665 -0.037329 -0.46194
0.097545 -0 -0.490393


0.097545 -0 -0.490393
0.187665 -0.037329 -0.46194
0.095671 -0.01903 -0.490393
0.097545 -0 -0.490393


0.5 -0 0
0.490393 -0 0.097545
0.48097 -0.095671 0.097545
0.5 -0 0


0.5 -0 0
0.48097 -0.095671 0.097545
0.490393 -0.097545 0
0.5 -0 0


0.097545 -0 0.490393
-0 -0 0.5
0.095671 -0.01903 0.490393
0.097545 -0 0.490393


0 -0 -0.5
0.097545 -0 -0.490393
0.095671 -0.01903 -0.490393
0 -0 -0.5


0.490393 -0 -0.097545
0.5 -0 0
0.490393 -0.097545 0
0.490393 -0 -0.097545


0.490393 -0 -0.097545
0.490393 -0.097545 0
0.48097 -0.095671 -0.097545
0.490393 -0 -0.097545


0.191342 -0 0.46194
0.097545 -0 0.490393
0.095671 -0.01903 0.490393
0.191342 -0 0.46194


0.191342 -0 0.46194
0.095671 -0.01903 0.490393
0.187665 -0.037329 0.46194
0.191342 -0 0.46194


0.46194 -0 -0.191342
0.490393 -0 -0.097545
0.48097 -0.095671 -0.097545
0.46194 -0 -0.191342


0.46194 -0 -0.191342
0.48097 -0.095671 -0.097545
0.453064 -0.09012 -0.191342
0.46194 -0 -0.191342


0.48097 -0.095671 0.097545
0.453064 -0.09012 0.191342
0.426777 -0.176777 0.191342
0.48097 -0.095671 0.097545


0.48097 -0.095671 0.097545
0.426777 -0.176777 0.191342
0.453064 -0.187665 0.097545
0.48097 -0.095671 0.097545


0.095671 -0.01903 -0.490393
0.187665 -0.037329 -0.46194
0.176777 -0.073223 -0.46194
0.095671 -0.01903 -0.490393


0.095671 -0.01903 -0.490393
0.176777 -0.073223 -0.46194
0.09012 -0.037329 -0.490393
0.095671 -0.01903 -0.490393


0.490393 -0.097545 0
0.48097 -0.095671 0.097545
0.453064 -0.187665 0.097545
0.490393 -0.097545 0


0.490393 -0.097545 0
0.453064 -0.187665 0.097545
0.46194 -0.191342 0
0.490393 -0.097545 0


0.095671 -0.01903 0.490393
-0 -0 0.5
0.09012 -0.037329 0.490393
0.095671 -0.01903 0.490393


0 -0 -0.5
0.095671 -0.01903 -0.490393
0.09012 -0.037329 -0.490393
0 -0 -0.5


0.48097 -0.095671 -0.097545
0.490393 -0.097545 0
0.46194 -0.191342 0
0.48097 -0.095671 -0.097545


0.48097 -0.095671 -0.097545
0.46194 -0.191342 0
0.453064 -0.187665 -0.097545
0.48097 -0.095671 -0.097545


0.187665 -0.037329 0.46194
0.095671 -0.01903 0.490393
0.09012 -0.037329 0.490393
0.187665 -0.037329 0.46194


0.187665 -0.037329 0.46194
0.09012 -0.037329 0.490393
0.176777 -0.073224 0.46194
0.187665 -0.037329 0.46194


0.453064 -0.09012 -0.191342
0.48097 -0.095671 -0.097545
0.453064 -0.187665 -0.097545
0.453064 -0.09012 -0.191342


0.453064 -0.09012 -0.191342
0.453064 -0.187665 -0.097545
0.426777 -0.176777 -0.191342
0.453064 -0.09012 -0.191342


0.272448 -0.054193 0.415735
0.187665 -0.037329 0.46194
0.176777 -0.073224 0.46194
0.272448 -0.054193 0.415735


0.272448 -0.054193 0.415735
0.176777 -0.073224 0.46194
0.25664 -0.106304 0.415735
0.272448 -0.054193 0.415735


0.407747 -0.081106 -0.277785
0.453064 -0.09012 -0.191342
0.426777 -0.176777 -0.191342
0.407747 -0.081106 -0.277785


0.407747 -0.081106 -0.277785
0.426777 -0.176777 -0.191342
0.384089 -0.159095 -0.277785
0.407747 -0.081106 -0.277785


0.34676 -0.068975 0.353553
0.272448 -0.054193 0.415735
0.25664 -0.106304 0.415735
0.34676 -0.068975 0.353553


0.34676 -0.068975 0.353553
0.25664 -0.106304 0.415735
0.326641 -0.135299 0.353553
0.34676 -0.068975 0.353553


0.34676 -0.068975 -0.353553
0.407747 -0.081106 -0.277785
0.384089 -0.159095 -0.277785
0.34676 -0.068975 -0.353553


0.34676 -0.068975 -0.353553
0.384089 -0.159095 -0.277785
0.326641 -0.135299 -0.353553
0.34676 -0.068975 -0.353553


0.407747 -0.081106 0.277785
0.34676 -0.068975 0.353553
0.326641 -0.135299 0.353553
0.407747 -0.081106 0.277785


0.407747 -0.081106 0.277785
0.326641 -0.135299 0.353553
0.384089 -0.159095 0.277785
0.407747 -0.081106 0.277785


0.272448 -0.054193 -0.415735
0.34676 -0.068975 -0.353553
0.326641 -0.135299 -0.353553
0.272448 -0.054193 -0.415735


0.272448 -0.054193 -0.415735
0.326641 -0.135299 -0.353553
0.25664 -0.106304 -0.415735
0.272448 -0.054193 -0.415735


0.453064 -0.09012 0.191342
0.407747 -0.081106 0.277785
0.384089 -0.159095 0.277785
0.453064 -0.09012 0.191342


0.453064 -0.09012 0.191342
0.384089 -0.159095 0.277785
0.426777 -0.176777 0.191342
0.453064 -0.09012 0.191342


0.187665 -0.037329 -0.46194
0.272448 -0.054193 -0.415735
0.25664 -0.106304 -0.415735
0.187665 -0.037329 -0.46194


0.187665 -0.037329 -0.46194
0.25664 -0.106304 -0.415735
0.176777 -0.073223 -0.46194
0.187665 -0.037329 -0.46194


0.384089 -0.159095 -0.277785
0.426777 -0.176777 -0.191342
0.384089 -0.25664 -0.191342
0.384089 -0.159095 -0.277785


0.384089 -0.159095 -0.277785
0.384089 -0.25664 -0.191342
0.345671 -0.23097 -0.277785
0.384089 -0.159095 -0.277785


0.326641 -0.135299 0.353553
0.25664 -0.106304 0.415735
0.23097 -0.154329 0.415735
0.326641 -0.135299 0.353553


0.326641 -0.135299 0.353553
0.23097 -0.154329 0.415735
0.293969 -0.196424 0.353553
0.326641 -0.135299 0.353553


0.326641 -0.135299 -0.353553
0.384089 -0.159095 -0.277785
0.345671 -0.23097 -0.277785
0.326641 -0.135299 -0.353553


0.326641 -0.135299 -0.353553
0.345671 -0.23097 -0.277785
0.293969 -0.196424 -0.353553
0.326641 -0.135299 -0.353553


0.384089 -0.159095 0.277785
0.326641 -0.135299 0.353553
0.293969 -0.196424 0.353553
0.384089 -0.159095 0.277785


0.384089 -0.159095 0.277785
0.293969 -0.196424 0.353553
0.345671 -0.23097 0.277785
0.384089 -0.159095 0.277785


0.25664 -0.106304 -0.415735
0.326641 -0.135299 -0.353553
0.293969 -0.196424 -0.353553
0.25664 -0.106304 -0.415735


0.25664 -0.106304 -0.415735
0.293969 -0.196424 -0.353553
0.23097 -0.154329 -0.415735
0.25664 -0.106304 -0.415735


0.426777 -0.176777 0.191342
0.384089 -0.159095 0.277785
0.345671 -0.23097 0.277785
0.426777 -0.176777 0.191342


0.426777 -0.176777 0.191342
0.345671 -0.23097 0.277785
0.384089 -0.25664 0.191342
0.426777 -0.176777 0.191342


0.176777 -0.073223 -0.46194
0.25664 -0.106304 -0.415735
0.23097 -0.154329 -0.415735
0.176777 -0.073223 -0.46194


0.176777 -0.073223 -0.46194
0.23097 -0.154329 -0.415735
0.159095 -0.106304 -0.46194
0.176777 -0.073223 -0.46194


0.453064 -0.187665 0.097545
0.426777 -0.176777 0.191342
0.384089 -0.25664 0.191342
0.453064 -0.187665 0.097545


0.453064 -0.187665 0.097545
0.384089 -0.25664 0.191342
0.407747 -0.272448 0.097545
0.453064 -0.187665 0.097545


0.09012 -0.037329 -0.490393
0.176777 -0.073223 -0.46194
0.159095 -0.106304 -0.46194
0.09012 -0.037329 -0.490393


0.09012 -0.037329 -0.490393
0.159095 -0.106304 -0.46194
0.081106 -0.054193 -0.490393
0.09012 -0.037329 -0.490393


0.46194 -0.191342 0
0.453064 -0.187665 0.097545
0.407747 -0.272448 0.097545
0.46194 -0.191342 0


0.46194 -0.191342 0
0.407747 -0.272448 0.097545
0.415735 -0.277785 0
0.46194 -0.191342 0


0.09012 -0.037329 0.490393
-0 -0 0.5
0.081106 -0.054193 0.490393
0.09012 -0.037329 0.490393


0 -0 -0.5
0.09012 -0.037329 -0.490393
0.081106 -0.054193 -0.490393
0 -0 -0.5


0.453064 -0.187665 -0.097545
0.46194 -0.191342 0
0.415735 -0.277785 0
0.453064 -0.187665 -0.097545


0.453064 -0.187665 -0.097545
0.415735 -0.277785 0
0.407747 -0.272448 -0.097545
0.453064 -0.187665 -0.097545


0.176777 -0.073224 0.46194
0.09012 -0.037329 0.490393
0.081106 -0.054193 0.490393
0.176777 -0.073224 0.46194


0.176777 -0.073224 0.46194
0.081106 -0.054193 0.490393
0.159095 -0.106304 0.46194
0.176777 -0.073224 0.46194


0.426777 -0.176777 -0.191342
0.453064 -0.187665 -0.097545
0.407747 -0.272448 -0.097545
0.426777 -0.176777 -0.191342


0.426777 -0.176777 -0.191342
0.407747 -0.272448 -0.097545
0.384089 -0.25664 -0.191342
0.426777 -0.176777 -0.191342


0.25664 -0.106304 0.415735
0.176777 -0.073224 0.46194
0.159095 -0.106304 0.46194
0.25664 -0.106304 0.415735


0.25664 -0.106304 0.415735
0.159095 -0.106304 0.46194
0.23097 -0.154329 0.415735
0.25664 -0.106304 0.415735


0.081106 -0.054193 -0.490393
0.159095 -0.106304 -0.46194
0.135299 -0.135299 -0.46194
0.081106 -0.054193 -0.490393


0.081106 -0.054193 -0.490393
0.135299 -0.135299 -0.46194
0.068975 -0.068975 -0.490393
0.081106 -0.054193 -0.490393


0.415735 -0.277785 0
0.407747 -0.272448 0.097545
0.34676 -0.34676 0.097545
0.415735 -0.277785 0


0.415735 -0.277785 0
0.34676 -0.34676 0.097545
0.353553 -0.353554 0
0.415735 -0.277785 0


0.081106 -0.054193 0.490393
-0 -0 0.5
0.068975 -0.068975 0.490393
0.081106 -0.054193 0.490393


0 -0 -0.5
0.081106 -0.054193 -0.490393
0.068975 -0.068975 -0.490393
0 -0 -0.5


0.407747 -0.272448 -0.097545
0.415735 -0.277785 0
0.353553 -0.353554 0
0.407747 -0.272448 -0.097545


0.407747 -0.272448 -0.097545
0.353553 -0.353554 0
0.34676 -0.34676 -0.097545
0.407747 -0.272448 -0.097545


0.159095 -0.106304 0.46194
0.081106 -0.054193 0.490393
0.068975 -0.068975 0.490393
0.159095 -0.106304 0.46194


0.159095 -0.106304 0.46194
0.068975 -0.068975 0.490393
0.135299 -0.135299 0.46194
0.159095 -0.106304 0.46194


0.384089 -0.25664 -0.191342
0.407747 -0.272448 -0.097545
0.34676 -0.34676 -0.097545
0.384089 -0.25664 -0.191342


0.384089 -0.25664 -0.191342
0.34676 -0.34676 -0.097545
0.326641 -0.326641 -0.191342
0.384089 -0.25664 -0.191342


0.23097 -0.154329 0.415735
0.159095 -0.106304 0.46194
0.135299 -0.135299 0.46194
0.23097 -0.154329 0.415735


0.23097 -0.154329 0.415735
0.135299 -0.135299 0.46194
0.196424 -0.196424 0.415735
0.23097 -0.154329 0.415735


0.345671 -0.23097 -0.277785
0.384089 -0.25664 -0.191342
0.326641 -0.326641 -0.191342
0.345671 -0.23097 -0.277785


0.345671 -0.23097 -0.277785
0.326641 -0.326641 -0.191342
0.293969 -0.293969 -0.277785
0.345671 -0.23097 -0.277785


0.293969 -0.196424 0.353553
0.23097 -0.154329 0.415735
0.196424 -0.196424 0.415735
0.293969 -0.196424 0.353553


0.293969 -0.196424 0.353553
0.196424 -0.196424 0.415735
0.25 -0.25 0.353553
0.293969 -0.196424 0.353553


0.293969 -0.196424 -0.353553
0.345671 -0.23097 -0.277785
0.293969 -0.293969 -0.277785
0.293969 -0.196424 -0.353553


0.293969 -0.196424 -0.353553
0.293969 -0.293969 -0.277785
0.25 -0.25 -0.353553
0.293969 -0.196424 -0.353553


0.345671 -0.23097 0.277785
0.293969 -0.196424 0.353553
0.25 -0.25 0.353553
0.345671 -0.23097 0.277785


0.345671 -0.23097 0.277785
0.25 -0.25 0.353553
0.293969 -0.293969 0.277785
0.345671 -0.23097 0.277785


0.23097 -0.154329 -0.415735
0.293969 -0.196424 -0.353553
0.25 -0.25 -0.353553
0.23097 -0.154329 -0.415735


0.23097 -0.154329 -0.415735
0.25 -0.25 -0.353553
0.196424 -0.196424 -0.415735
0.23097 -0.154329 -0.415735


0.384089 -0.25664 0.191342
0.345671 -0.23097 0.277785
0.293969 -0.293969 0.277785
0.384089 -0.25664 0.191342


0.384089 -0.25664 0.191342
0.293969 -0.293969 0.277785
0.326641 -0.326641 0.191342
0.384089 -0.25664 0.191342


0.159095 -0.106304 -0.46194
0.23097 -0.154329 -0.415735
0.196424 -0.196424 -0.415735
0.159095 -0.106304 -0.46194


0.159095 -0.106304 -0.46194
0.196424 -0.196424 -0.415735
0.135299 -0.135299 -0.46194
0.159095 -0.106304 -0.46194


0.407747 -0.272448 0.097545
0.384089 -0.25664 0.191342
0.326641 -0.326641 0.191342
0.407747 -0.272448 0.097545


0.407747 -0.272448 0.097545
0.326641 -0.326641 0.191342
0.34676 -0.34676 0.097545
0.407747 -0.272448 0.097545


0.25 -0.25 -0.353553
0.293969 -0.293969 -0.277785
0.23097 -0.345671 -0.277785
0.25 -0.25 -0.353553


0.25 -0.25 -0.353553
0.23097 -0.345671 -0.277785
0.196424 -0.293969 -0.353553
0.25 -0.25 -0.353553


0.293969 -0.293969 0.277785
0.25 -0.25 0.353553
0.196424 -0.293969 0.353553
0.293969 -0.293969 0.277785


0.293969 -0.293969 0.277785
0.196424 -0.293969 0.353553
0.23097 -0.345671 0.277785
0.293969 -0.293969 0.277785


0.196424 -0.196424 -0.415735
0.25 -0.25 -0.353553
0.196424 -0.293969 -0.353553
0.196424 -0.196424 -0.415735


0.196424 -0.196424 -0.415735
0.196424 -0.293969 -0.353553
0.154329 -0.23097 -0.415735
0.196424 -0.196424 -0.415735


0.326641 -0.326641 0.191342
0.293969 -0.293969 0.277785
0.23097 -0.345671 0.277785
0.326641 -0.326641 0.191342


0.326641 -0.326641 0.191342
0.23097 -0.345671 0.277785
0.25664 -0.384089 0.191342
0.326641 -0.326641 0.191342


0.135299 -0.135299 -0.46194
0.196424 -0.196424 -0.415735
0.154329 -0.23097 -0.415735
0.135299 -0.135299 -0.46194


0.135299 -0.135299 -0.46194
0.154329 -0.23097 -0.415735
0.106304 -0.159095 -0.46194
0.135299 -0.135299 -0.46194


0.34676 -0.34676 0.097545
0.326641 -0.326641 0.191342
0.25664 -0.384089 0.191342
0.34676 -0.34676 0.097545


0.34676 -0.34676 0.097545
0.25664 -0.384089 0.191342
0.272447 -0.407747 0.097545
0.34676 -0.34676 0.097545


0.068975 -0.068975 -0.490393
0.135299 -0.135299 -0.46194
0.106304 -0.159095 -0.46194
0.068975 -0.068975 -0.490393


0.068975 -0.068975 -0.490393
0.106304 -0.159095 -0.46194
0.054193 -0.081106 -0.490393
0.068975 -0.068975 -0.490393


0.353553 -0.353554 0
0.34676 -0.34676 0.097545
0.272447 -0.407747 0.097545
0.353553 -0.353554 0


0.353553 -0.353554 0
0.272447 -0.407747 0.097545
0.277785 -0.415735 0
0.353553 -0.353554 0


0.068975 -0.068975 0.490393
-0 -0 0.5
0.054193 -0.081106 0.490393
0.068975 -0.068975 0.490393


0 -0 -0.5
0.068975 -0.068975 -0.490393
0.054193 -0.081106 -0.490393
0 -0 -0.5


0.34676 -0.34676 -0.097545
0.353553 -0.353554 0
0.277785 -0.415735 0
0.34676 -0.34676 -0.097545


0.34676 -0.34676 -0.097545
0.277785 -0.415735 0
0.272447 -0.407747 -0.097545
0.34676 -0.34676 -0.097545


0.135299 -0.135299 0.46194
0.068975 -0.068975 0.490393
0.054193 -0.081106 0.490393
0.135299 -0.135299 0.46194


0.135299 -0.135299 0.46194
0.054193 -0.081106 0.490393
0.106304 -0.159095 0.46194
0.135299 -0.135299 0.46194


0.326641 -0.326641 -0.191342
0.34676 -0.34676 -0.097545
0.272447 -0.407747 -0.097545
0.326641 -0.326641 -0.191342


0.326641 -0.326641 -0.191342
0.272447 -0.407747 -0.097545
0.25664 -0.384089 -0.191342
0.326641 -0.326641 -0.191342


0.196424 -0.196424 0.415735
0.135299 -0.135299 0.46194
0.106304 -0.159095 0.46194
0.196424 -0.196424 0.415735


0.196424 -0.196424 0.415735
0.106304 -0.159095 0.46194
0.154329 -0.23097 0.415735
0.196424 -0.196424 0.415735


0.293969 -0.293969 -0.277785
0.326641 -0.326641 -0.191342
0.25664 -0.384089 -0.191342
0.293969 -0.293969 -0.277785


0.293969 -0.293969 -0.277785
0.25664 -0.384089 -0.191342
0.23097 -0.345671 -0.277785
0.293969 -0.293969 -0.277785


0.25 -0.25 0.353553
0.196424 -0.196424 0.415735
0.154329 -0.23097 0.415735
0.25 -0.25 0.353553


0.25 -0.25 0.353553
0.154329 -0.23097 0.415735
0.196424 -0.293969 0.353553
0.25 -0.25 0.353553


0.054193 -0.081106 0.490393
-0 -0 0.5
0.037329 -0.09012 0.490393
0.054193 -0.081106 0.490393


0 -0 -0.5
0.054193 -0.081106 -0.490393
0.037329 -0.09012 -0.490393
0 -0 -0.5


0.272447 -0.407747 -0.097545
0.277785 -0.415735 0
0.191342 -0.46194 0
0.272447 -0.407747 -0.097545


0.272447 -0.407747 -0.097545
0.191342 -0.46194 0
0.187665 -0.453064 -0.097545
0.272447 -0.407747 -0.097545


0.106304 -0.159095 0.46194
0.054193 -0.081106 0.490393
0.037329 -0.09012 0.490393
0.106304 -0.159095 0.46194


0.106304 -0.159095 0.46194
0.037329 -0.09012 0.490393
0.073223 -0.176777 0.46194
0.106304 -0.159095 0.46194


0.25664 -0.384089 -0.191342
0.272447 -0.407747 -0.097545
0.187665 -0.453064 -0.097545
0.25664 -0.384089 -0.191342


0.25664 -0.384089 -0.191342
0.187665 -0.453064 -0.097545
0.176777 -0.426777 -0.191342
0.25664 -0.384089 -0.191342


0.154329 -0.23097 0.415735
0.106304 -0.159095 0.46194
0.073223 -0.176777 0.46194
0.154329 -0.23097 0.415735


0.154329 -0.23097 0.415735
0.073223 -0.176777 0.46194
0.106304 -0.25664 0.415735
0.154329 -0.23097 0.415735


0.23097 -0.345671 -0.277785
0.25664 -0.384089 -0.191342
0.176777 -0.426777 -0.191342
0.23097 -0.345671 -0.277785


0.23097 -0.345671 -0.277785
0.176777 -0.426777 -0.191342
0.159095 -0.384089 -0.277785
0.23097 -0.345671 -0.277785


0.196424 -0.293969 0.353553
0.154329 -0.23097 0.415735
0.106304 -0.25664 0.415735
0.196424 -0.293969 0.353553


0.196424 -0.293969 0.353553
0.106304 -0.25664 0.415735
0.135299 -0.326641 0.353553
0.196424 -0.293969 0.353553


0.196424 -0.293969 -0.353553
0.23097 -0.345671 -0.277785
0.159095 -0.384089 -0.277785
0.196424 -0.293969 -0.353553


0.196424 -0.293969 -0.353553
0.159095 -0.384089 -0.277785
0.135299 -0.326641 -0.353553
0.196424 -0.293969 -0.353553


0.23097 -0.345671 0.277785
0.196424 -0.293969 0.353553
0.135299 -0.326641 0.353553
0.23097 -0.345671 0.277785


0.23097 -0.345671 0.277785
0.135299 -0.326641 0.353553
0.159095 -0.384089 0.277785
0.23097 -0.345671 0.277785


0.154329 -0.23097 -0.415735
0.196424 -0.293969 -0.353553
0.135299 -0.326641 -0.353553
0.154329 -0.23097 -0.415735


0.154329 -0.23097 -0.415735
0.135299 -0.326641 -0.353553
0.106304 -0.25664 -0.415735
0.154329 -0.23097 -0.415735


0.25664 -0.384089 0.191342
0.23097 -0.345671 0.277785
0.159095 -0.384089 0.277785
0.25664 -0.384089 0.191342


0.25664 -0.384089 0.191342
0.159095 -0.384089 0.277785
0.176777 -0.426777 0.191342
0.25664 -0.384089 0.191342


0.106304 -0.159095 -0.46194
0.154329 -0.23097 -0.415735
0.106304 -0.25664 -0.415735
0.106304 -0.159095 -0.46194


0.106304 -0.159095 -0.46194
0.106304 -0.25664 -0.415735
0.073223 -0.176777 -0.46194
0.106304 -0.159095 -0.46194


0.272447 -0.407747 0.097545
0.25664 -0.384089 0.191342
0.176777 -0.426777 0.191342
0.272447 -0.407747 0.097545


0.272447 -0.407747 0.097545
0.176777 -0.426777 0.191342
0.187665 -0.453064 0.097545
0.272447 -0.407747 0.097545


0.054193 -0.081106 -0.490393
0.106304 -0.159095 -0.46194
0.073223 -0.176777 -0.46194
0.054193 -0.081106 -0.490393


0.054193 -0.081106 -0.490393
0.073223 -0.176777 -0.46194
0.037329 -0.09012 -0.490393
0.054193 -0.081106 -0.490393


0.277785 -0.415735 0
0.272447 -0.407747 0.097545
0.187665 -0.453064 0.097545
0.277785 -0.415735 0


0.277785 -0.415735 0
0.187665 -0.453064 0.097545
0.191342 -0.46194 0
0.277785 -0.415735 0


0.159095 -0.384089 0.277785
0.135299 -0.326641 0.353553
0.068975 -0.34676 0.353553
0.159095 -0.384089 0.277785


0.159095 -0.384089 0.277785
0.068975 -0.34676 0.353553
0.081106 -0.407747 0.277785
0.159095 -0.384089 0.277785


0.106304 -0.25664 -0.415735
0.135299 -0.326641 -0.353553
0.068975 -0.34676 -0.353553
0.106304 -0.25664 -0.415735


0.106304 -0.25664 -0.415735
0.068975 -0.34676 -0.353553
0.054193 -0.272448 -0.415735
0.106304 -0.25664 -0.415735


0.176777 -0.426777 0.191342
0.159095 -0.384089 0.277785
0.081106 -0.407747 0.277785
0.176777 -0.426777 0.191342


0.176777 -0.426777 0.191342
0.081106 -0.407747 0.277785
0.09012 -0.453064 0.191342
0.176777 -0.426777 0.191342


0.073223 -0.176777 -0.46194
0.106304 -0.25664 -0.415735
0.054193 -0.272448 -0.415735
0.073223 -0.176777 -0.46194


0.073223 -0.176777 -0.46194
0.054193 -0.272448 -0.415735
0.037329 -0.187665 -0.46194
0.073223 -0.176777 -0.46194


0.187665 -0.453064 0.097545
0.176777 -0.426777 0.191342
0.09012 -0.453064 0.191342
0.187665 -0.453064 0.097545


0.187665 -0.453064 0.097545
0.09012 -0.453064 0.191342
0.095671 -0.48097 0.097545
0.187665 -0.453064 0.097545


0.037329 -0.09012 -0.490393
0.073223 -0.176777 -0.46194
0.037329 -0.187665 -0.46194
0.037329 -0.09012 -0.490393


0.037329 -0.09012 -0.490393
0.037329 -0.187665 -0.46194
0.01903 -0.095671 -0.490393
0.037329 -0.09012 -0.490393


0.191342 -0.46194 0
0.187665 -0.453064 0.097545
0.095671 -0.48097 0.097545
0.191342 -0.46194 0


0.191342 -0.46194 0
0.095671 -0.48097 0.097545
0.097545 -0.490393 0
0.191342 -0.46194 0


0.037329 -0.09012 0.490393
-0 -0 0.5
0.01903 -0.095671 0.490393
0.037329 -0.09012 0.490393


0 -0 -0.5
0.037329 -0.09012 -0.490393
0.01903 -0.095671 -0.490393
0 -0 -0.5


0.187665 -0.453064 -0.097545
0.191342 -0.46194 0
0.097545 -0.490393 0
0.187665 -0.453064 -0.097545


0.187665 -0.453064 -0.097545
0.097545 -0.490393 0
0.095671 -0.48097 -0.097545
0.187665 -0.453064 -0.097545


0.073223 -0.176777 0.46194
0.037329 -0.09012 0.490393
0.01903 -0.095671 0.490393
0.073223 -0.176777 0.46194


0.073223 -0.176777 0.46194
0.01903 -0.095671 0.490393
0.037329 -0.187665 0.46194
0.073223 -0.176777 0.46194


0.176777 -0.426777 -0.191342
0.187665 -0.453064 -0.097545
0.095671 -0.48097 -0.097545
0.176777 -0.426777 -0.191342


0.176777 -0.426777 -0.191342
0.095671 -0.48097 -0.097545
0.09012 -0.453064 -0.191342
0.176777 -0.426777 -0.191342


0.106304 -0.25664 0.415735
0.073223 -0.176777 0.46194
0.037329 -0.187665 0.46194
0.106304 -0.25664 0.415735


0.106304 -0.25664 0.415735
0.037329 -0.187665 0.46194
0.054193 -0.272448 0.415735
0.106304 -0.25664 0.415735


0.159095 -0.384089 -0.277785
0.176777 -0.426777 -0.191342
